Date,City,Cause of Death
03/22/2004,Chihuahua-namiquipa Highway Km 43 -  El Terrero -  Chihuahua -  Mexico,Veh. Accident-Auto
03/26/2004,Luis Donaldo Colosio S-n -  Col. El Remace -  Puerto Vallarta -  Jalisco -  Mexico,Veh. Accident-Auto
03/27/2004,Highway Km 186.2 Rosario-escuinapa -  Sinaloa -  Mexico,Veh. Accident-Auto
03/30/2004,Tinum -  Yucatan -  Mexico,Other Accident
03/31/2004,Tecate -  Baja California Norte -  Mexico,Homicide
03/31/2004,Tecate -  Baja California Norte -  Mexico,Homicide
04/02/2004,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
04/04/2004,Monterrey -  Nuevo Leon -  Mexico,Veh. Accident-Auto
04/05/2004,La Paz -  Baja California Sur -  Mexico,Veh. Accident-Auto
04/07/2004,Juan Aldama El Tigre -  Navolato -  Sinaloa -  Mexico,Air Accident
04/07/2004,Juan Aldama El Tigre -  Navolato -  Sinaloa -  Mexico,Air Accident
04/07/2004,Piedras Negras -  Coahuila -  Mexico,Other Accident
04/08/2004,Playa Del Carmen -  Quitana Roo -  Mexico,Drowning
04/10/2004,Puerto Escondido -  Oaxaca -  Mexico,Drowning
04/12/2004,Kukulcan Blvd. Cancun -  Quitana Roo -  Mexico,Veh. Accident-Motorcycle
04/14/2004,Pascuales -  Tecoman -  Colima -  Mexico,Drowning
04/17/2004,Ensenada -  Baja California Norte -  Mexico,Other Accident
04/17/2004,Rosarito -  Baja California Norte -  Mexico,Other Accident
04/18/2004,Mexicali -  Baja California Norte -  Mexico,Homicide
04/18/2004,Mexicali -  Baja California Norte -  Mexico,Homicide
04/20/2004,Cancun -  Quitana Roo -  Mexico,Other Accident
04/21/2004,Dom Conocido -  Barrio San Sebastian -  Tlaxiaco -  Oaxaca -  Mexico,Other Accident
04/22/2004,Fracc El Marqus -  Ciudad Juarez -  Chihuahua -  Mexico,Homicide
04/22/2004,Km 8 + 500 San Miguel - Jalostotitlan Freeway -  Jalisco -  Mexico,Veh. Accident-Auto
04/23/2004,Tecate -  Baja California Norte -  Mexico,Homicide
04/24/2004,Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
04/26/2004,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
04/28/2004,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
04/28/2004,Km 102 -  Matehuala Highway -  Poblado Nunez -  Guadalcazar -  San Luis Potosi -  Mexico,Veh. Accident-Auto
04/29/2004,Ensenada -  Baja California Norte -  Mexico,Suicide
05/05/2004,Zamora -  Michoacan -  Mexico,Suicide
05/06/2004,Poliplaza Medica Pedro Rosales De Leon 7510 -  Cd Juarez -  Chihuahua -  Mexico,Homicide
05/06/2004,Puerto Vallarta -  Jalisco -  Mexico,Suicide
05/13/2004,Km 0.2 Highway Culiacan-mazatlan -  Mexico,Veh. Accident-Auto
05/13/2004,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
05/16/2004,Km 46 Freeway San Sebastian - Puerto Vallarta -  Jalisco -  Mexico,Veh. Accident-Auto
05/19/2004,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
05/20/2004,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
05/21/2004,Nuevo Laredo -  Nuevo Leon -  Mexico,Drug-Related
05/24/2004,57 Highway -  Km 134 -  Sta. Maria Del Rio -  San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Auto
05/26/2004,Los Cabos -  Baja California Sur -  Mexico,Drowning
05/27/2004,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
05/30/2004,Cancun -  Quitana Roo -  Mexico,Drowning
05/30/2004,Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
05/31/2004,El Saus -  Gral. Francisco R Murguia -  Zacatecas -  Mexico,Homicide
05/31/2004,Paila San Rafael Hwy. Parras -  Coahuila -  Mexico,Veh. Accident-Auto
06/10/2004,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Motorcycle
06/12/2004,Ciudad Juarez-chihuahua Highway -  Chihuahua -  Mexico,Veh. Accident-Auto
06/12/2004,Tijuana -  Baja California Norte -  Mexico,Other Accident
06/15/2004,Colima -  Colima -  Mexico,Veh. Accident-Auto
06/15/2004,Pueblo Viejo -  Veracruz -  Mexico,Drowning
06/16/2004,Cancun -  Quintana Roo -  Mexico,Other Accident
06/23/2004,Galeana -  Nuevo Leon -  Mexico,Veh. Accident-Auto
06/23/2004,Galeana -  Nuevo Leon -  Mexico,Veh. Accident-Auto
06/23/2004,Playa Del Carmen -  Quitana Roo -  Mexico,Drowning
07/02/2004,Magdalena -  Sonora -  Mexico,Veh. Accident-Auto
07/03/2004,Km 100+200 Guadalajara -  Tepic Hwy -  Ixtlan Del Rio -  Nayarit -  Mexico,Veh. Accident-Auto
07/03/2004,Km 100+200 Guadalajara -  Tepic Hwy -  Ixtlan Del Rio -  Nayarit -  Mexico,Veh. Accident-Auto
07/03/2004,Tepacaltepec -  Michoacan -  Mexico,Suicide
07/05/2004,Highway 57 -  Km 90+750 -  Guadalcazar-huizache -  San Luis Potosi -  Mexico,Veh. Accident-Auto
07/10/2004,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
07/12/2004,Puerto Penasco -  Sonora -  Mexico,Suicide
07/12/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
07/13/2004,Ensenada -  Baja California Norte -  Mexico,Homicide
07/13/2004,Hospital San Jose -  Colon Oriente #320 -  Jardines De Catedral -  Zamora -  Michoacan -  Mexico,Veh. Accident-Auto
07/17/2004,Loreto -  Baja California Sur -  Mexico,Drowning
07/25/2004,Playas De Tijuana -  Baja California Norte -  Mexico,Homicide
07/27/2004,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
07/30/2004,Doctor Arroyo -  Nuevo Leon -  Mexico,Veh. Accident-Auto
07/31/2004,Hotel Costa Bonita -  Zona Dorada -  Mazatlan -  Sinaloa -  Mexico,Drowning
08/01/2004,Tijuana -  Baja California Norte -  Mexico,Suicide
08/03/2004,Km 152 Jimenez-torreon Highway -  Mexico,Veh. Accident-Auto
08/03/2004,Panamerican Hwy Km 221 -  Mexico,Veh. Accident-Auto
08/06/2004,Mexico City -  Distrito Federal -  Mexico,Homicide
08/08/2004,Carretera Mexicali-san Felipe Km 179 -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
08/08/2004,Carretera Mexicali-san Felipe Km 179 -  Baja California Norte -  Mexico,Veh. Accident-Motorcycle
08/09/2004,La Paz -  Baja California Sur -  Mexico,Homicide
08/17/2004,Carretera Santa Rosalia -  Guerrero Negro -  Mexico,Veh. Accident-Auto
08/18/2004,Acapulco -  Guerrero -  Mexico,Suicide
08/18/2004,San Pedro Garza Garcia -  Nuevo Leon -  Mexico,Homicide
08/19/2004,Ave Madero #451 -  Chapala -  Jalisco -  Mexico,Other Accident
08/20/2004,Carretera 15 Km 205-700 -  Imuris -  Mexico,Veh. Accident-Auto
08/21/2004,San Luis De La Paz -  Guanajuato -  Mexico,Veh. Accident-Auto
08/25/2004,Freeway Chapala -  Ajijic -  Jalisco -  Mexico,Veh. Accident-Auto
08/25/2004,Km 65.9 Nogales-hermosillo Hwy -  Mexico -  Sonora -  Mexico,Veh. Accident-Auto
08/29/2004,Carretera 15 Km 205-700 -  Imuris -  Sonora -  Mexico,Veh. Accident-Auto
08/29/2004,Carretera 15 Km 205-700 -  Imuris -  Sonora -  Mexico,Veh. Accident-Auto
08/29/2004,Carretera 15 Km 205-700 -  Imuris -  Sonora -  Mexico,Veh. Accident-Auto
08/29/2004,Carretera 15 Km 205-700 -  Imuris -  Sonora -  Mexico,Veh. Accident-Auto
09/05/2004,Cabo San Lucas -  Baja California - mexico,Veh. Accident-Auto
09/05/2004,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Auto
09/07/2004,Acapulco -  Guerrero -  Mexico,Suicide
09/11/2004,Rancho Del Mar -  Rosarito -  Baja California Norte -  Mexico,Drowning
09/14/2004,Highway 57 -  Los Llanos -  Arteaga -  Coahuila -  Mexico,Veh. Accident-Auto
09/14/2004,Highway 57 -  Los Llanos -  Arteaga -  Coahuila -  Mexico,Veh. Accident-Auto
09/14/2004,Highway 57 -  Los Llanos -  Arteaga -  Coahuila -  Mexico,Veh. Accident-Auto
09/16/2004,Alvarado -  Veracruz -  Mexico,Suicide
09/19/2004,Km 28+600 Tramo Carretera Maneadero-santo Tomas -  Baja California Norte -  Mexico,Veh. Accident-Auto
09/21/2004,Matamoros-mazatlan 40 Hwy Km 217+100 -  La Cuchilla -  Coahuila -  Mexico,Veh. Accident-Auto
09/23/2004,Centro Medico Nacional De Occidente -  Guadalajara -  Jalisco -  Mexico,Other Accident
09/23/2004,Mexicali -  Baja California Norte -  Mexico,Homicide
09/23/2004,Tijuana -  Baja California Norte -  Mexico,Homicide
09/25/2004,Puerto Penasco -  Sonora -  Mexico,Maritime Accident
10/03/2004,Mazatlan -  Sinaloa -  Mexico,Suicide
10/04/2004,Punta Sur Reef -  Cozumel -  Quintana Roo -  Mexico,Drowning
10/09/2004,Guadalajara 1212 -  Col. Madero -  Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
10/15/2004,Municipio De Purificacion -  Jalisco -  Mexico,Homicide
10/17/2004,Vega De La Torre -  Veracruz -  Mexico,Veh. Accident-Auto
10/21/2004,Cutzamala-nuevo Galeana Highway -  Guerrero -  Mexico,Homicide
10/21/2004,Cutzamala-nuevo Galeana Highway -  Guerrero -  Mexico,Homicide
10/23/2004,Puerto Penasco -  Sonora -  Mexico,Suicide
10/24/2004,Nogales -  Sonora -  Mexico,Drug-Related
10/26/2004,Casa De Los Abuelos -  Reforma 410 -  Oaxaca -  Oaxaca -  Mexico,Drug-Related
10/31/2004,Pescadilla S/n Anapra -  Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
11/03/2004,Maeva Club Beach -  Riviera Maya -  Quintana Roo -  Mexico,Drowning
11/05/2004,Col. Campestre -  Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
11/11/2004,San Quintin -  Baja California Norte -  Mexico,Veh. Accident-Pedestrian
11/12/2004,Puerto Penasco To Caborca Highway Kilomter 90 -  Sonora -  Mexico,Veh. Accident-Motorcycle
11/13/2004,En Route To Hospital De La Fe In San Miguel De Allende -  Guanajuato -  Mexico,Veh. Accident-Motorcycle
11/21/2004,Calle Morelos -  Colonia Centro -  Santa Ana -  Sonora -  Mexico,Veh. Accident-Auto
11/22/2004,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Other
11/23/2004,Playa Del Carmen -  Quintana Roo -  Mexico,Drug-Related
11/24/2004,International Freeway Mexico-nogales -  Km 57+800 -  Santiago Ixcuintla -  Nayarit -  Mexico,Veh. Accident-Auto
11/27/2004,Cabo Falso -  Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
11/29/2004,Puerto Penasco -  Sonora -  Mexico,Maritime Accident
12/01/2004,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
12/03/2004,Ensenada -  Baja California Norte -  Mexico,Homicide
12/05/2004,Melia Hotel -  Puerto Vallarta -  Jalisco -  Mexico,Other Accident
12/07/2004,Columbia Reef -  Cozumel -  Quintana Roo -  Mexico,Drowning
12/09/2004,Kolimba Underground River -  Tulum -  Quintana Roo -  Mexico,Drowning
12/09/2004,Kolimba Underground River -  Tulum -  Quintana Roo -  Mexico,Drowning
12/10/2004,Private Hospital -  Playa Del Carmen -  Quitana Roo -  Mexico,Veh. Accident-Auto
12/12/2004,El Fuerte-churintzio Michoacan Highway -  Michoacan -  Mexico,Veh. Accident-Auto
12/14/2004,Loma Linda Condominiums -  Puerto Vallarta -  Jalisco -  Mexico,Other Accident
12/16/2004,Centro De Salud -  Santa Ana -  Sonora -  Mexico,Veh. Accident-Auto
12/16/2004,El Retorno-matehuala Km 174+700 -  Matehuala -  San Luis Potosi -  Mexico,Veh. Accident-Auto
12/18/2004,Pino Suarez No. 202 -  Cotija De La Paz -  Michoacan -  Mexico,Other Accident
12/18/2004,Sayulita -  Nayarit -  Mexico,Veh. Accident-Auto
12/19/2004,Galena -  Nuevo -  Mexico,Veh. Accident-Auto
12/19/2004,Galena -  Nuevo -  Mexico,Veh. Accident-Auto
12/19/2004,Galena -  Nuevo -  Mexico,Veh. Accident-Auto
12/19/2004,International Freeway No. 15 Mexico-nogales -  Acaponeta -  Nayarit -  Mexico,Veh. Accident-Pedestrian
12/19/2004,Public Roadway -  El Tamarindo -  Culiacan -  Sinaloa -  Mexico,Veh. Accident-Pedestrian
12/20/2004,54 Highway -  Ejido Guadalup Victoria -  Saltillo -  Coahuila -  Mexico,Veh. Accident-Auto
12/20/2004,Matehuala -  San Luis Potosi -  Mexico,Homicide
12/23/2004,Tepetongo -  Zacatecas -  Mexico,Homicide
12/26/2004,Old Civil Hospital -  Guadalajara -  Jalisco -  Mexico,Veh. Accident-Auto
12/29/2004,Las Vegas -  Culiacan -  Sinaloa -  Mexico,Homicide
12/29/2004,Trancas Highway 51 -  Dolores Hidalgo -  Guanajuato -  Mexico,Veh. Accident-Auto
12/29/2004,Villa De Las Flores Hotel -  San Miguel De Allende -  Guanajuato -  Mexico,Other Accident
01/01/2005,Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accident-Pedestrian
01/01/2005,San Jose Del Cabo -  Baja California Sur -  Mexico,Veh. Accident-Auto
01/02/2005,Chihuahua-ciudad Juarez Highway Km 122 -  Chihuahua -  Mexico,Veh. Accident-Auto
01/02/2005,Tijuana -  Baja California Norte -  Mexico,Homicide
01/03/2005,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/06/2005,San Miguel De Allende -  Guanajuato -  Mexico,Suicide
01/07/2005,Km 10-300 Carretera Transpeninsular San Jose -  Cabo San Lucas -  Baja California Sur -  Mexico,Veh. Accident-Auto
01/13/2005,Nuestra Senora De La Salud Hospital -  San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Auto
01/15/2005,Universitario Hospital -  Saltillo -  Coahuila -  Mexico,Other Accident
01/16/2005,Ameca-ahualulco Freeway -  Jalisco -  Mexico,Veh. Accident-Auto
01/17/2005,Cabo San Lucas -  Baja California Sur -  Mexico,Maritime Accident
01/17/2005,Chapala - Ajijic Freeway -  Jalisco -  Mexico,Veh. Accident-Auto
01/21/2005,Los Griegos Ranch Near Guerrero -  Coahuila -  Mexico,Air Accident
01/21/2005,Los Griegos Ranch Near Guerrero -  Coahuila -  Mexico,Air Accident
01/21/2005,Zacatecas -  Zacatecas -  Mexico,Veh. Accident-Motorcycle
01/26/2005,Nogales -  Sonora -  Mexico,Veh. Accident-Auto
01/26/2005,Santa Matilde -  Santo Domingo -  San Luis Potosi -  Mexico,Veh. Accident-Pedestrian
01/28/2005,Zacapu-zamora Highway -  Chilchota -  Michoacan -  Mexico,Veh. Accident-Auto
01/29/2005,Beach Of Hotel -  Cancun -  Merida -  Quintana Roo -  Mexico,Drowning
01/29/2005,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/29/2005,Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
01/30/2005,Eulogio Parra 3190 -  Guadalajara -  Jalisco -  Mexico,Other Accident
01/30/2005,San Felipe -  Baja California Norte -  Mexico,Homicide
01/31/2005,Cozumel -  Quintana Roo -  Mexico,Drowning
02/01/2005,Hospital General -  Nuevo Laredo -  Tamaulipas -  Mexico,Drug-Related
02/02/2005,Av Paseo De Zihuatanejo Esq. Mar Egeo -  Zihuatanejo -  Guerrero -  Mexico,Veh. Accident-Motorcycle
02/03/2005,Guadalajara - Chapala Freeway -  Jalisco -  Mexico,Veh. Accident-Pedestrian
02/03/2005,Matamoros -  Tamaulipas -  Mexico,Veh. Accident-Auto
02/03/2005,Matamoros -  Tamaulipas -  Mexico,Veh. Accident-Auto
02/05/2005,Chilpancingo -  Guerrero -  Mexico,Homicide
02/05/2005,Km 13.5 Morelia-quiroga Highway -  Morelia -  Michoacan -  Mexico,Veh. Accident-Auto
02/09/2005,La Mesa Del Toro -  Tacambaro -  Michoacan -  Mexico,Homicide
02/09/2005,La Mesa Del Toro -  Tacambaro -  Michoacan -  Mexico,Homicide
02/13/2005,Cancun -  Quintana Roo -  Mexico,Suicide
02/13/2005,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/16/2005,Km 2 Las Zarquillas -  Villamar -  Michoacan -  Mexico,Veh. Accident-Auto
02/16/2005,Tototlan - Ocotlan Freeway -  Km 4 -  Jalisco -  Mexico,Veh. Accident-Auto
02/17/2005,Dr. Miguel Silva Hospital -  Morelia -  Michoacan -  Mexico,Veh. Accident-Auto
02/17/2005,Monterrey -  Nuevo Leon -  Mexico,Homicide
02/19/2005,Red Cross -  Rosarito -  Baja California Norte -  Mexico,Veh. Accident-Auto
02/21/2005,Tijuana -  Baja California Norte -  Mexico,Homicide
02/23/2005,Akumal -  Quintana Roo -  Mexico,Drowning
02/24/2005,Playa Mazunte Zipolite -  Puerto Angel -  San Pedro Pochutla -  Oaxaca -  Mexico,Drowning
02/24/2005,Private Hospital -  Cancun -  Quintana Roo -  Mexico,Other Accident
02/28/2005,Freeway Lagos-union De San Antonio -  Jalisco -  Mexico,Veh. Accident-Auto
03/05/2005,Playas De Tijuana -  Baja California Norte -  Mexico,Homicide
03/05/2005,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Auto
03/06/2005,Avenida Del Mar #1111 -  Mazatlan -  Mexico,Other Accident
03/07/2005,Caleta Beach -  Cabo Corrientes -  Jalisco -  Mexico,Drowning
03/08/2005,Cuto De La Esperanza -  Mpo De Morelia -  Michoacan -  Mexico,Homicide
03/12/2005,Centro De Salud -  Linares -  Nuevo Leon -  Mexico,Veh. Accident-Auto
03/13/2005,Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
03/14/2005,Loreto -  Baja California Sur -  Mexico,Veh. Accident-Auto
03/14/2005,Mexico City -  Distrito Federal -  Mexico,Homicide
03/14/2005,Paradise Reef -  Cozumel -  Quintana Roo -  Mexico,Drowning
03/18/2005,Highway No. 45 -  Mexico - Ciudad Juarez -  Km 26 -  Chihuahua -  Mexico,Veh. Accident-Motorcycle
03/18/2005,Km 207.2 Highway 15 -  Hermosillo - Guaymas -  Sonora -  Mexico,Veh. Accident-Auto
03/18/2005,Main Highway Riviera Maya -  Quintana Roo -  Mexico,Veh. Accident-Pedestrian
03/19/2005,Hospital General -  Hermosillo -  Sonora -  Mexico,Veh. Accident-Auto
03/19/2005,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Auto
03/19/2005,Puerto Penasco -  Sonora -  Mexico,Veh. Accident-Auto
03/19/2005,Reynosa -  Tamaulipas -  Mexico,Homicide
03/20/2005,Rosarito -  Baja California Norte -  Mexico,Veh. Accident
03/21/2005,Ensenada -  Baja California Norte -  Mexico,Air Accident
03/22/2005,Avenida Bonampak Lt 7 M 2 Cancun -  Quintana Roo -  Mexico,Drug-Related
03/23/2005,Bahia Boulevard -  Chetumal -  Quintana Roo -  Mexico,Drowning
03/23/2005,Mazatlan -  Sinaloa -  Mexico,Drowning
03/26/2005,Playas De Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
03/26/2005,Playas De Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
03/26/2005,Playas De Tijuana -  Baja California Norte -  Mexico,Veh. Accident-Auto
03/26/2005,Villas Don Blas Hotel -  Tonala -  Jalisco -  Mexico,Drug-Related
03/28/2005,Ensenada -  Baja California Norte -  Mexico,Suicide
03/29/2005,Cancun -  Quintana Roo -  Mexico,Drowning
03/29/2005,Los Barriles -  Baja California Sur -  Mexico,Veh. Accident-Auto
03/31/2005,Highway 15 Navojoa - Obregon -  Navojoa -  Sonora -  Mexico,Veh. Accident-Auto
04/01/2005,Av Cuauhtemoc -  Calle Rotaria -  Fracc Marroquin -  Acapulco -  Guerrero -  Mexico,Veh. Accident-Pedestrian
04/03/2005,Punta Prieta -  Baja California Norte -  Mexico,Veh. Accident-Auto
04/06/2005,Puerto Mejia Beach -  La Paz -  Baja California Sur -  Mexico,Drowning
04/09/2005,Hotel Royal Villas -  Mazatlan -  Mexico,Drowning
04/10/2005,Bahia De Los Angeles -  Baja California Norte -  Mexico,Veh. Accident-Auto
04/14/2005,Km 30 + 200 Freeway Santa Rosa - La Barca -  Poncitlan -  Jalisco -  Mexico,Veh. Accident-Auto
04/14/2005,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/14/2005,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
04/17/2005,Mexico City -  Distrito Federal -  Mexico,Homicide
04/18/2005,Los Cabos -  Baja California Sur -  Mexico,Other Accident
04/18/2005,Playa La Llorona -  Coahuayana -  Michoacan -  Mexico,Drowning
04/18/2005,Tepetongo -  Zacatecas -  Mexico,Veh. Accident-Auto
04/19/2005,Tijuana -  Baja California Norte -  Mexico,Suicide
04/20/2005,Ameca - Guadalajara Freeway -  Las Paredes -  San Martin Hidalgo -  Jalisco -  Mexico,Veh. Accident-Auto
04/21/2005,Av Enfermeria S/n Tepic -  Nayarit -  Mexico,Veh. Accident-Motorcycle
04/25/2005,Tijuana -  Baja California Norte -  Mexico,Homicide
04/28/2005,Tijuana -  Baja California Norte -  Mexico,Homicide
04/29/2005,San Jose Del Cabo -  Baja California Sur -  Mexico,Drowning
05/02/2005,San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Auto
05/07/2005,Los Mochis -  Sinaloa -  Mexico,Homicide
05/09/2005,Agua Prieta -  Sonora -  Mexico,Other Accident
05/10/2005,Centro Medico Siglo Xxi -  Mexico City -  Distrito Federal -  Mexico,Other Accident
05/11/2005,Mexico City -  Distrito Federal -  Mexico,Homicide
05/13/2005,Pedro Moreno 75 -  Yahualica De Gonzalez Gallo -  Jalisco -  Mexico,Veh. Accident-Auto
05/14/2005,Plaza Neptuno -  Local D-1 -  Puerto Vallarta -  Jalisco -  Mexico,Veh. Accident-Auto
05/15/2005,Sayulita -  Nayarit -  Mexico,Suicide
05/16/2005,Rosarito -  Baja California Norte -  Mexico,Homicide
05/17/2005,Puerto Penasco -  Sonora -  Mexico,Drowning
05/21/2005,Cuitlahuac -  Veracruz -  Mexico,Homicide
05/23/2005,Km 3.5 South Coastal Hwy. Cozumel -  Quintana Roo -  Mexico,Veh. Accident-Motorcycle
05/28/2005,Hospital Central -  Ignacio Morones Prieto -  San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Auto
05/31/2005,Acayucan -  Veracruz -  Mexico,Veh. Accident-Auto
06/02/2005,Mexicali -  Baja California Norte -  Mexico,Homicide
06/05/2005,Tulum -  Quintana Roo -  Mexico,Drowning
06/06/2005,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
06/11/2005,Oasis Hotel Beach -  Cancun -  Quintana Roo -  Mexico,Drowning
06/13/2005,Omealca -  Veracruz -  Mexico,Homicide
06/16/2005,Brecha 113 -  Km 82 -  Valle Hermoso -  Tamaulipas -  Mexico,Veh. Accident-Auto
06/16/2005,Cd Juarez -  Chihuahua -  Mexico,Homicide
06/17/2005,Benito Juarez Highway Km 124 -  Salvador Alvarado -  Sinaloa -  Mexico,Veh. Accident-Auto
06/26/2005,Clinica Del Mar -  Mazatlan -  Sinaloa -  Mexico,Veh. Accident-Auto
06/26/2005,Navy Base Hospital -  Acapulco -  Guerrero -  Mexico,Veh. Accident-Pedestrian
06/27/2005,General Hospital -  Mexicali -  Baja California Norte -  Mexico,Veh. Accident-Auto
06/27/2005,Merida -  Yucatan -  Mexico,Suicide
06/30/2005,Tala -  Jalisco -  Mexico,Homicide
07/02/2005,Nuevo Laredo -  Tamaulipas -  Mexico,Veh. Accident-Pedestrian
07/05/2005,Km 73 -  Guadalajara - Saltillo Freeway -  Ixtlahuacan Del Rio -  Jalisco -  Mexico,Veh. Accident-Auto
07/15/2005,Calle Xochita -  Zona Centro -  San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accident-Pedestrian
07/17/2005,Crucero De Bonita -  Km 106 + 250 -  Freeway #15 -  Nayarit -  Mexico,Veh. Accident-Auto
07/18/2005,Apodaca -  Nuevo Leon -  Mexico,Homicide
07/18/2005,Juarez Porvenir -  Db -  Chihuahua -  Mexico,Homicide
07/18/2005,Morelia-copandaro De Galeana -  Michoacan Highway -  Michoacan -  Mexico,Veh. Accident-Pedestrian
07/19/2005,Hospital San Javier -  Guadalajara -  Jalisco -  Mexico,Veh. Accident-Pedestrian
07/23/2005,Escobedo S/n -  Tecuala -  Nayarit -  Mexico,Veh. Accident-Auto
07/24/2005,Acapulco -  Guerrero -  Mexico,Drowning
07/24/2005,Col. Victoria -  Nuevo Laredo -  Mexico,Homicide
07/25/2005,Km 47+300 Mexico-puebla Highway -  Ixtapaluca -  Mexico,Veh. Accident-Auto
07/26/2005,Cuernavaca -  Morelos -  Mexico,Homicide
07/26/2005,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
07/26/2005,Nuevo Progreso -  Veracruz -  Mexico,Other Accident
